2026-05-23 16:12:33,251 | DEBUG    | [PROCESS_BASELINE] Code.exe
2026-05-23 16:12:33,252 | DEBUG    | [PROCESS_BASELINE] RuntimeBroker.exe
2026-05-23 16:12:33,252 | DEBUG    | [PROCESS_BASELINE] Code.exe
2026-05-23 16:12:33,254 | DEBUG    | [PROCESS_BASELINE] OpenConsole.exe
2026-05-23 16:12:33,254 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,255 | DEBUG    | [PROCESS_BASELINE] pet.exe
2026-05-23 16:12:33,255 | DEBUG    | [PROCESS_BASELINE] Code.exe
2026-05-23 16:12:33,257 | DEBUG    | [PROCESS_BASELINE] WindowsTerminal.exe
2026-05-23 16:12:33,257 | DEBUG    | [PROCESS_BASELINE] conhost.exe
2026-05-23 16:12:47,583 | INFO     | Solar Shield is shutting down
2026-05-23 16:12:47,673 | INFO     | ============PROCESS_WATCHER_ENDED============
